3242	topic interaction graph
1661	multiple languages
796	story ending generation
1911	dynamic-tree driven theorem solver
1892	text generation module
3340	salience rank
3037	wikiqa dataset
255	search
143	automated fact-checking models
673	named entity disambiguation
3159	conceptual parsing
3250	guesstwo
1827	encoder-decoder dialog model
16	aspect extraction
1042	capturing complex interactions
3213	graph neural network
943	task question answering
2229	model comparison
2908	generative superiority
3420	automatic pyramid scores
106	pretraining character and word embeddings
2255	dependency syntax
3327	commonsense knowledge extraction
759	supertagging
1020	latent variable grammars
323	neural text generation
2427	various nlp tasks
23	domain sentiment
2646	generating factual summaries
1004	relation linking
3326	document grounded conversations
833	characters as a unit of learning
3417	controlling properties of generated content
2170	automatic machine learning
480	speech synthesis
2058	translational model
1610	news summarization
196	structured learning
2287	quality of dialogue systems
431	clustering
1640	knowledge bases
2776	whole lecture
3273	co-occurrences
3415	domain-specific semantics
837	recurrent neural network-based language model
953	knowledge graph embeddings
1427	meta-embedding methods
2493	document context incorporation
3299	graph transducer
840	automatically recommending sememes for words
1708	vision and language navigation
3305	symbolic reasoning
80	belief tracker
720	decision tree
897	neural network architectures
1282	dynamic programming
1414	picturebook
1003	unsupervised learning
2290	sentiment resource enhanced attention network
81	spoken dialogue system
2174	human intelligence
2188	pseudo-relevance feedback
3160	statistical segmentation
3180	few-shot chain-of-thought prompting
2879	word predictions
230	scidtb
2942	bookembedding framework
3123	complex interactions
3105	bi\n(neural machine translation
2488	parsing sentences to linguistically-expressive semantic representations
1748	propagation trees
2661	contextual word
855	graph-to-sequence modeling
3481	self-matching attention
708	document ranking
1335	multi-document summarization
3149	representation of text segments
2826	negation scope extraction
485	part of speech tagging
1635	explanation
1810	low-resource languages
415	factual error correction systems
2868	gated recurrent units
3323	multilingual sequence labeling
2651	transducing natural language utterances into machine executable meaning representations
3467	entity typing
314	single-turn machine reading comprehension
116	grammaticality improvements
2247	improving online inference efficiency
2527	sequence prediction tasks
685	word embeddings
1141	capturing semantic regularities
2849	speech mel-spectrogram
1813	partial canonical correlation analysis
3215	adversarial attacks
506	synchronous node replacement grammar
2884	decoder
2214	domain-sensitive word embeddings
204	event argument extraction
2712	expanding natural language datasets
2874	biomedical named entities
3361	co-decoding schemes
132	neural network rnns
2620	recognizing predicate-argument structure
3270	incorporating knowledge bases
1955	clustering forms by cell and paradigm
3220	training robust machine learning systems
2997	cdl
1275	nlp task especially
2968	msr abstractive sentence summarization dataset
3519	categorizing events
1206	feature extraction
2117	zero anaphora resolution
1783	dynamic self
823	adversarially trained
1512	pseudofit
1205	synchronous context free grammar
1365	active learning
321	answering dataset
1682	multi-layer recurrent highway network
1663	overfitting
1985	modeling pragmatic frames
1831	synonym conjunction process
1231	evaluation features
2537	closed-domain question answering
195	kernel methods
713	semantic representations
1928	chinese named entity
2756	discourse attachment
973	distributed word representation
326	verifying truthfulness of a claim
922	unlexicalized parsing
2007	aggregating sequential crowd labels
2050	generating related sentences for a topic
1006	word position deviation
2744	entity mention relation\nempty g1.grammar checker\n(training neural network
2393	sentiment words
2864	decoder rnn
15	neural topic model
156	cross lingual embeddings
491	nested named entity recognition
2090	learning word weights
2233	faviq
440	nmt
735	xlnet
990	named entity
1607	improving incomplete knowledge graph
580	time expressions recognition
961	robotics
1292	curatedtrec
293	wordnet entailment graphs
1332	entity linkage
3018	neural multi-source learning
3097	explaining naive psychology of story characters
1040	character cnn
1890	multilingual learning
928	counter-argument generation
2338	sentiment axis
2766	sufficient dimensionality reduction
473	semantic similarity
3241	converting natural language to domain-general representations
3489	image captioning systems
2636	event causality identification
2814	adaptive optimizer
187	arguments
1424	character strings
2150	pipeline-based methods
3269	diverse evaluations in semantic parsing
2995	word translations from monolingual corpora
1379	explainable claim verification
2501	tree-based lstm model
3102	discrete indicator features
1904	news content structures
2199	explanation attention
2699	traditional text classification
123	local detection approach
1189	category opinion sentiment quadruple
1759	guiding learning processing
2938	specializing word embeddings
1457	attention-based word selection
472	cross-lingual model transfer
2725	slot filling
1486	generating summaries
2204	disfluency detection
103	machine translation paper
1248	reading comprehension style question answering
1745	specialized dataset
783	multimodal word distributions
1290	conversational text generation
3478	communication with humans
1533	domain-invariant representation
2545	visual question answering model
2782	generative neural models
133	adversarial sample
158	minimal recursion semantics
1092	multi-hop reasoning
2893	development of natural-language understanding systems
1527	part-of-speech tagging
2808	duc 2004
2398	cross-lingual sentence similarity
2966	reading texts
109	multi task learning
2960	photobook dataset
528	translating complex sentences
2349	dialogue data
1694	contextual embeddings
2249	quality of text
916	treebank embeddings
956	mathematical models
227	semantic parser
1048	tools for dl
51	representation morphological
159	semantic representation
2778	embednet
2577	predicting gaze patterns
1886	document-aligned corpora
941	chinese word segmentation cws
1839	common-sense properties
7	dependency parser
2409	automatic topic extraction
3152	creating semantically similar but diverse sentences
3336	text generation models
2421	state-of-the-art neural machine translation
1898	existing methods of lexical sememe prediction
58	dialog systems
456	recovery performance
2049	aspect level sentiment classification
193	reading comprehension datasets
931	aspect level sentiment
1374	gibbs sampling
3348	phrase retrieval
1352	joint extraction task
547	knowledge base completion
2330	pretrained multilingual
3351	morphological supervision
1116	adversarial search
2950	avoiding wasting time
751	di-vae
2452	summarizing a document in one language into another language
836	sentiment domain adaptation
2552	text-only ned models
62	reasoning
2781	natural language understanding tasks
1833	a* ccg parsing model
1825	caption classification
657	convolutional network
223	entity-duet neural ranking model (edrm
1529	semaxis
3304	generation of conversational text
150	neural networks
1143	coreference resolution model
3201	neural network evaluation
3081	user preference
17	bayes theorem
1889	latent feature space
2626	sequence labelling
2497	analyzing public sentiments
122	sequence labeling model
3560	user interaction
1573	phrase-level sentiment classification
1991	multi-sentiment-resource enhanced attention network
3435	spoken language understanding models
2705	text to speech generation
3450	sentiment generator
3156	visual captioning evaluation
3127	language documentation movement
3544	comparenet
1885	attention-over-attention reader
524	cross-lingual word embedding technique
706	sequence-to-sequence models
2347	ucca
2899	scaling up spectral learning
3186	accent
2881	generated sentence
5	weakly-supervised learning
1474	classifying a users occupational group
87	joint entity relation extraction
345	decompositionality
76	character embeddings
1659	extraction of entity mentions and relations
644	seq2seq
437	cross-passage answer verification
2650	adversarial examples detection
375	topic modeling
2915	evaluating robustness of models
2209	claim verification
2466	multimodal named entity disambiguation
2166	temporal graph encoder
3551	traditional sequence labeling methods
1197	syntax based machine translation
1024	grounded verb semantics
3367	semi-supervised question answering
1500	knowledge base
1258	language generation task
744	oriented dialogue system
3542	improving understandability
643	heuristic search
733	vector representation
268	logic and reasoning
157	cross-lingual word similarity
2629	complex networks
1999	understanding social biases
2735	supervised systems
2381	gpt-2 embeddings
2581	dependency parsing models
2178	golc
980	dihedral
1877	graph embedding
1085	ccg parsing
2054	deep learning models
2085	aligning corresponding word vectors
3263	effectiveness of passage retrieval models
1408	harmful content quantification
1100	neural model for morphological inflection generation
447	entity linking
3061	snapcaptionskb dataset
1330	multimodal embeddings
2181	phonological typology
1574	summarization models
798	graphical models
1341	sequence-to-sequence transduction
2465	traditional techniques
1567	sequence classification
219	adversarial example
556	entity mention relation
2786	geo dataset
1409	enhancing response generation with implicit knowledge
1530	fever dataset
936	multilingual translation
1117	multilingual machine translation
972	synsets
1316	compound splitters
1746	sentence modeling
283	uncertainty
2313	neural transformer
224	calculus
907	bias nlp
2911	textual entailment recognition
2665	clinical documents
3439	training classifiers
1618	predicate-argument structures
359	conditional variational autoencoders
1507	sentiment transfer
1344	parallel corpus
1943	retrieving answers
1990	selecting initial seeds
2668	multilingual word representation
1651	inter-topic preferences
2272	japanese predicate-argument structure analysis
3243	structured topic model
68	conversation model
1896	factual market data
1101	amr generation
1086	natural question dataset
2448	visual character embedding
1671	combat hateful speech
3189	existing automatic evaluation metrics
1356	extracting events
1709	online hate detection
912	coherent aspects
1242	sentence generation
1973	classifying sentiment polarities
2621	question-aware passage representation
2928	cross-lingual language model pre-training
3194	instruction following
3278	clinical trials
40	sentiment polarity
2168	correctness
2337	sentence-alignment
1901	long short-term memory neural network model
2415	standardising gec datasets
2513	copula-based topic model
261	attention mechanism
2931	cross-lingual word sense disambiguation
488	punctuation restoration
127	swap-net
1370	linear associative units
3451	learning feature representations
2570	cross-lingual parser transfer
3252	document analysis
50	domain sentiment classification
3303	nlp research
2694	sememes
3246	syntactic constraints
680	writing composition
1140	context word vector
3404	inter-modal alignment
2306	visual reasoning
2507	task-specific features
1608	word similarity and analogy tasks
3492	cross-lingual\n(speech synthesis
1201	network embedding
2151	stack overflow
959	lstm language model
471	contextualized word embeddings
2412	deep pyramid cnn
71	wikireading dataset
79	automatic text-based diagnosis
2234	self-attention mechanism
885	task-oriented dialogue systems
3165	gaussian mixture word distributions
1281	improving annotation efficiency
1564	multilingual geoquery corpus
3254	wikimovies
1980	human multimodal language
844	language models
1559	predicting missing preferences of users
1774	rotowire benchmark
2689	event-relations tuples
1687	machine comprehension
1315	parsing disfluent speech
346	code generation
498	learn event
563	context-response matching
2430	modeling latent representation
3511	squad-open
1318	extract common features
1703	model faithfulness
474	adversarial examples
984	minimizing information deficiency
2329	sentence-level cross-lingual sentiment classification
3316	underfitting
1468	gazetteers
2110	chinese-to-english translation
2797	novel data augmentation approach
2616	text classification tasks
3298	character-level model
2550	representational spaces
83	bi-directional lstms
1163	lexical simplification
168	generative conversational models
2459	human vision
592	machine learning
648	neural machine translation model
1796	training asr systems
206	grammatical error repair
1215	multimodal sentiment analysis
1487	unintended bias text
1484	weight sharing
278	attention and fusion
487	transcribed speech
584	phonetically-grounded language generation
3225	extracting common features
3382	zero-shot classifiers
731	conditional random fields
24	domain-specific information
1639	joint relation extraction
2068	text-based transfer learning techniques
3148	ie models
704	syntactic trees
2268	features
2716	faceted summarization
1738	sentence assessment
1213	state-of-the-art integer linear programming framework
963	finite state machine
1257	pretrained nmt model and multilingual joint training
2356	senti
3133	better represent short texts
1096	multi-modal sarcasm detection
856	acoustic features
244	non contextual subword embeddings
2976	preventing misinformation
1158	active learning policy training
2077	machine translation nmt model
1421	self-regulated learning
1074	evaluation of language modeling
1376	classifiers
877	benefiting text categorization
3568	knowledge-driven query expansion
2145	deep dyna-q
3456	morphological regularities
1902	embedding semantic concepts
2034	ernie
2990	discourse cohesion
3524	contrastive alignment pretraining
654	deep model
1572	training model
2432	paraphrastic sentence embeddings
1485	single document summarization
2634	predicting the veracity of a claim
2752	sentence level extraction
769	natural language explanation prediction
1317	meta-learning
1799	extracting numerical relations
348	social network extraction
1859	adversarial domain adaptation
1327	personalized news service
1800	transductive learning
1749	predicting suspicious news posts
623	dialogue agent
88	natural language generation task
70	question answering
575	similarity search
1295	two separated long-term memories
1461	review helpfulness modeling
1595	structuring misinformation stories
2512	simulation-based approaches
2871	feature-rich networks
2975	supervised models
1704	rule-based factuality prediction
3040	pretrained transformers
2355	open information extraction
1271	evaluation of text classification
1643	word-embedding models
1964	part-of-speech marking
105	word embeddings trained
1504	speech translation e2e st
3033	geoquery and webquestions
2738	evaluating theories on adjective order
1238	interpreting multiagent policies
461	multilingual neural machine
416	inter sentence relation extraction
3540	phonological information
2400	lingual cross modal
962	concatenating training sets
2894	mild cognitive impairment detection
653	diachronic accuracy
2269	multi-prototype mention embedding model
3281	claim verification accuracy
1381	race nlp
2072	discord relation
1039	sarcasm interpretation
1034	collaborative dialogue
104	neural machine translation bibliography
802	attention-based extractor
1531	relation prediction
493	newton method
1118	japanese-english translation
874	cross-lingual parsing
1363	planning
1790	misclassification detection
3300	mooccube
929	bert
1413	duorc
1797	model reasoning and prediction processes
417	document-level re
2063	lagrange duality
2660	token alignments
1666	decoding process into stages
2107	open-domain dialogue
2697	evaluate robustness
2167	linear indexed grammars
676	speech register
1979	scene understanding
2449	distantly supervised open-domain question answering
1104	non-autoregressive models
1250	better language
1037	predicate logic
408	cross-domain sentiment classification
1062	kbs
407	out-of-domain treebanks
1581	predicting sequences
1716	answer user questions given knowledge base text
2830	trec qa
3553	context-dependent semantic parsing
745	multi-dimensional emotion regression
3370	experimental settings
1210	embeddings semantic
1286	summarization task
2547	identifying entities in text
183	deep q-network
1872	entity alignment
3536	similarity scoring
527	sentence simplification
917	liar
2765	unsupervised cross-lingual word embeddings
166	explanation prediction
716	knowledge
851	character composition in dependency parsing
2278	human-like syntax acquisition
381	document level event extraction
3124	compound splitting methods
322	yahoo! answers dataset
385	nlp applications
920	imagenet
2538	log-linear models
3488	graph rewriting system
765	graph convolutional network
2753	entailment generation
3337	training summarization models
697	defense strategy against adversarial attacks
1151	automatic dialogue evaluation
2471	identifiability attention
1673	fact-checking
377	hate speech detection
564	low-resource settings
1174	entailment score
2614	markov chain
1801	reward-augmented maximum likelihood learning
2484	cognitive nlp system
246	reasoning datasets
625	transfer learning
489	re models
1065	hierarchical document encoder
2469	text classifiers
2315	decoding
3115	morphological variation
861	accuracy of corrections
2682	lexicon term level
3434	news articles
1520	csc
1261	event coreference
2027	word representation composition
463	query expansion
1078	bidirectional translation
2490	probabilistic fasttext
3312	nlp model development
718	capturing linguistic regularities
611	character level language model
810	domain question answering qa
646	parsing model
2700	aspect-level sentiment classification performance
614	chinese nlp
3145	hypernymy modeling
2951	unstructured text
3020	multilingual context
2710	coarse model
589	generate formal meaning representations
1357	phrase embeddings
786	lexicalized parsing
2379	multilingual pre-trained machine reader
649	image text pair
446	prototype mention embeddings
2635	document-level event causality identification
1752	gaze data
466	sentence level
1858	finding unknown relational facts
2638	soft probabilistic predictions
2907	propagation tree kernel
1629	informativeness
1818	automatic evaluation metrics
1676	embedding spaces
2658	style-sensitive word embeddings
2215	seq2seq model
1033	natural language processing (nlp
336	logic and logical agents
1881	transition-based dependency parsing
1305	conditionally generated responses
2385	predictive bias
3050	predicting current dialogue state
3012	sentence extraction
2896	identifying misinformation types
558	tuning pre trained language
1041	document level relation extraction
2566	bayesian hierarchical words representation
216	penn treebank
398	question answering models
2112	transition set
2184	tac-kbp2015
3376	creating embeddings
1602	nonlocal dependency identification
1591	semi supervised learning
2739	morphologically rich
1594	vlp
1658	automatic question generation
1198	token-level raml
36	text generation task
3279	zero shot text\n(user’s tweets
177	semantic role labeling
756	sentence-level true-positive generator
1540	sentiment predictions
484	aggregation
2185	semantic relation extraction
2811	two-step approach
3496	dialog response generation
2038	max-likelihood parse
307	neural semantic parser
562	dialogue modeling
494	dimensionality reduction
2325	recursive partitioning
232	nugget proposal networks
3013	zero-shot translation
848	syntactic generalization performance
3227	detect offensive language
752	compounde
2304	actor-critic
3534	dialectal variety handling
2543	kkt condition
3395	visual learning
621	sequence-to-dependency nmt
1483	entity-oriented search
481	manifold learning
2729	salient sentences
983	document level sentiment
391	exposure bias
3407	cnn model
3062	regular expressions
2003	parsing sentences
2362	task-oriented dialogue system framework
330	self-matching attention mechanism
603	individual bilingual models
1888	signal model
2147	visual question answering vqa
1431	improve translation
2175	emotion detection
2040	handling unknown slot values
409	generating sentences
2096	argumentative relation prediction
3345	experimental results
1255	cross entropy
1976	natural languages
3077	parsing sentences into semantic dependency graphs
2401	cross-view language modeling
2835	sql
1122	python
1114	generation semantic parsing
1298	morphological typology
356	coherence assessment
597	sequence-to-dependency neural machine translation
3109	hybrid pointer-generator network
610	document context
160	pretrained language model
3055	source sentence
501	multi-agent system
2152	entsum
665	predicting sequences in unannotated text
899	semi-supervised learning
3150	semantic relation
2487	flat annotation
2707	understanding social media framework
476	non-contextual subword embeddings
3214	morphology
1217	query auto completion
2674	cascaded models
975	dense retrieval
1232	attention
161	non-syntactic neural language model
1171	detecting salient information
2539	visual similarity knowledge
3139	language-sensitive embedding
2839	source-language words
1534	character representations
691	unsupervised selective rationalization
64	open information extraction open ie
799	grouping points in a vector space
901	factoid question answering
919	predictor
3090	generative and discriminative model
661	graph-based nlp
3394	multilingual atis corpus
2692	semi-supervision
3482	adversarial multi-criteria learning
1729	discourse representation
2969	intermediate speech representations
181	embedding model
1754	few-shot learning
414	nlu task
1836	clip
1668	word similarity benchmarks
1014	generating translations
2446	latent variable
93	cross lingual word embeddings
1912	visual dialogue
2816	cpb 1.0
3235	annotation efficiency
478	disconnected recurrent neural network
2936	theory of computation
2498	encoder rnn
276	discourse-specific word embeddings
2568	training latent variables
958	response selection
207	linguistics basics
964	noisy channel models
620	deep learning
1227	language representation model
2153	controllable summarization
3193	pragmatic reasoning
236	semantic dependency parsing
185	context-sensitive grammar
3137	variational autoencoder
3426	transition-based parsing
2594	matching performance improvement
299	neural semantic
3533	emotion-cause ranking
1612	target language
2041	multilingual social media posts
33	abstractive summarization system
1087	evaluating two-grained answers
998	blse
721	paraphrasing
1566	computational linguistics
3497	retrieval
2664	integer linear programming
2019	generating narratives
1404	bilingual sentiment embeddings
94	bilingual lexicon induction
130	nested named entity
2957	mapping natural language utterances into executable programs
3349	kernel graphical models
538	joint inference
755	bootstrapping
789	unlexicalized predicates
632	classic parsing method
1969	linguistics-based arabic dialect identification
2458	semi-automatic fake news detection
2419	genetic algorithm
3064	shallow syntactic analyzer
2424	phonological feature
1609	decoding patterns of brain activity
1191	memory augmented neural model
1791	neural machine translation systems
1962	abstractive text summarization
2021	document
609	entity recognition
3373	dynamic knowledge graph embedding
513	bi-directional selective encoding with template
2146	zero-shot multimodal network
3144	predicting the outcome of a story
1162	distributional vector spaces
1820	humor recognition
860	grammatical error correction gec
3321	generating complex regexes
3462	analogy tasks
684	neural search systems
1371	edit distance
3428	triangular training architecture
3309	user’s follower/following community profile descriptions
3088	assessing performance of models on commonsense reasoning tasks
347	information extraction
3274	masked language models
573	recurrent neural tensor network
2297	model complexity
2770	surface context
3325	temporal and causal relations
3120	text segmentation
700	memory networks
1536	n-gram models
692	rationale plausibility
3091	parsing and language modeling framework
2482	converting explanations into labeling functions
2422	classic parsing methods
2186	grammar-based parser
1551	fact checking model
48	neural dialogue generation
1391	dataset\nempty g1.unsupervised bilingual word\n(aspect based sentiment
536	amr semantic graphs
2940	generating subjective responses triggered by users agendas
3072	morph-fitted vectors
1989	graphquestions
331	nli model
3044	integrating syntactic information
3392	outcome disparities
1083	generative adversarial networks
1579	embedding sequences
280	paraphrase generation
2243	effectiveness of bias reduction methods
1887	course introduction
1076	retrieval component and comprehension component
2958	signal relationships
2917	representing prior knowledge sources as features
2678	text classification approaches
766	learning flat entities and their inner dependencies
1068	fsts
1321	multilingual wikipedia corpus
2479	hybrid dialogue system
1199	neural language modeling
2160	ack-def
2853	translation
1262	k mean
1941	textual data analysis
2206	health tracking on twitter
1921	r-rntns
2763	neural open ie approach
2271	unary relations
849	evaluating human-like syntactic knowledge
1787	pretrained non-contextual subword embeddings
570	recurrent neural network rnns
543	word sense disambiguation
1047	reducing noise
1398	aspect based sentiment
3557	standard summarization
3347	topic guided keyphrase generation
2423	morphologically rich language
289	neural belief tracking
171	retrieval model
2263	biases
1015	gender bias
1916	neural abstractive document summarization
2519	combat racist speech
1565	unsupervised discontinuous parsing
2962	open-vocabulary language modeling corpus
394	chain thought prompting
693	natural language explanation
1399	general sentiment analysis
3416	challenge
1279	compositional distributional semantics model
2510	photo book dataset
434	natural language understanding
2844	text infilling
1124	monolingual model
1263	n-gram based automatic measures
2696	laptop-acos
85	natural language generation
1876	encoding natural language utterances
1128	humans in terms of performance
565	cross-modal applications
2273	node classification
344	dual decomposition
482	state-of-the-art accuracy
2494	topic model-like architecture
42	semantic role labeling srl
503	scalability
2562	robustness improvement
945	neural topic modeling
600	neural parsing
1237	binomial neural topic model
1084	variations of gans
2799	scoring rubrics
2216	syntactic structures
2932	dynamic neural semantic parsing
2897	non-compositional behaviour
601	neural models
368	automatic dialogue
1312	word vectors
598	bandit structured prediction
2691	structured attention
1169	word similarity
545	retrieval based chatbots
155	probabilistic generative models
294	outperform strong baseline dialogue
2317	goal completion
2392	textual adversarial attack
1792	lattice transformer
2319	cross-modal retrieval
552	context-aware embeddings
724	empirical adaptation results
2203	topic aware news representation
1728	segmentation
3500	generating natural responses
1710	bag of words model
2105	text and network context
502	neural parser
65	transformer
435	recommendation system
1303	retrieval systems
2833	monologue coherence
1691	proposition type prediction
814	language vision
1526	hierarchical attention
1719	sentence selection
1907	evaluating dialogue models
770	discourse relation identification
2061	negation
1256	trigger detection
1970	tacotron2
361	information retrieval
2005	combinatory categorial grammar
757	semantic units
1239	aspect-level sentiment classification
2035	pre trained language model
2113	multilingual nlp
2663	linear programming
2473	multimodal dialogue systems
1866	asr
3009	md
2363	evaluating multiword expressions
272	standard datasets
1981	multi party dialogue
2628	lexical relations
3099	neural variational language model
561	context free grammar
2020	contextualized word embedding methods
3195	large language model llm
2802	kb completion
8	word segmentation
1095	multimodal learning
1166	language-dependent state of the art
3398	sense-level information integration
2366	sparse data operations
605	emotion cause pair extraction
