1019	869	Used-for
127	639	Hyponym-Of
207	707	Is-a-Prerequisite-of
2112	254	Part-of
159	1024	Part-of
471	2113	Used-for
685	421	Part-of
605	2114	Compare
1535	572	Compare
643	782	Used-for
826	817	Compare
2115	626	Evaluate-for
56	2116	Used-for
361	209	Is-a-Prerequisite-of
823	2117	Used-for
207	8	Is-a-Prerequisite-of
172	401	Used-for
2118	378	Part-of
487	2119	Used-for
1836	1582	Is-a-Prerequisite-of
673	2120	Used-for
819	2121	Part-of
1272	47	Used-for
352	351	Evaluate-for
721	2122	Used-for
400	375	Is-a-Prerequisite-of
2123	193	Evaluate-for
1256	414	Part-of
28	2124	Part-of
101	2125	Evaluate-for
2126	2127	Compare
306	479	Used-for
1611	1258	Used-for
307	2128	Evaluate-for
471	2129	Evaluate-for
443	115	Used-for
1366	1789	Is-a-Prerequisite-of
582	2130	Part-of
245	1412	Part-of
2131	2132	Compare
2133	480	Evaluate-for
1719	639	Part-of
443	399	Evaluate-for
144	1845	Evaluate-for
2134	905	Is-a-Prerequisite-of
2135	2136	Hyponym-Of
1378	2137	Used-for
115	1336	Is-a-Prerequisite-of
941	98	Is-a-Prerequisite-of
1562	2138	Part-of
706	198	Part-of
37	47	Used-for
2139	1150	Used-for
2140	2141	Evaluate-for
1120	2142	Is-a-Prerequisite-of
1422	70	Used-for
227	2143	Used-for
1514	1150	Hyponym-Of
365	2144	Part-of
673	550	Used-for
11	16	Used-for
1074	771	Is-a-Prerequisite-of
2145	368	Is-a-Prerequisite-of
49	625	Part-of
132	384	Part-of
241	2146	Used-for
70	2147	Part-of
57	259	Used-for
2148	2149	Used-for
821	128	Compare
875	2150	Compare
2151	1122	Used-for
2152	2153	Part-of
556	2154	Conjunction
901	2155	Evaluate-for
258	1133	Is-a-Prerequisite-of
661	2156	Used-for
1229	1728	Used-for
562	2099	Evaluate-for
48	1067	Used-for
2157	2052	Evaluate-for
2158	305	Part-of
831	1606	Is-a-Prerequisite-of
671	2159	Used-for
2160	881	Part-of
2161	2162	Part-of
2163	399	Part-of
814	2164	Evaluate-for
1557	2165	Hyponym-Of
892	70	Evaluate-for
389	92	Evaluate-for
532	514	Used-for
765	2166	Part-of
2005	2167	Compare
601	236	Part-of
280	2168	Evaluate-for
1936	194	Is-a-Prerequisite-of
762	384	Used-for
571	776	Hyponym-Of
841	946	Part-of
1250	2169	Evaluate-for
931	261	Evaluate-for
518	2170	Used-for
2171	2147	Evaluate-for
2172	795	Used-for
134	710	Evaluate-for
236	7	Evaluate-for
673	2173	Evaluate-for
1393	2174	Part-of
1880	357	Evaluate-for
497	2175	Used-for
128	512	Hyponym-Of
313	2176	Used-for
193	434	Evaluate-for
2177	1518	Hyponym-Of
2178	520	Used-for
2179	325	Evaluate-for
1170	2180	Evaluate-for
2181	1298	Conjunction
27	186	Part-of
140	378	Compare
2182	539	Used-for
40	92	Hyponym-Of
2183	390	Evaluate-for
899	92	Used-for
153	2155	Evaluate-for
491	2184	Evaluate-for
21	97	Used-for
510	2185	Used-for
375	715	Part-of
271	2052	Evaluate-for
1903	93	Is-a-Prerequisite-of
706	197	Compare
307	2186	Compare
1162	2187	Evaluate-for
2188	1451	Used-for
2189	74	Compare
2190	95	Used-for
471	2191	Used-for
186	1725	Is-a-Prerequisite-of
99	690	Is-a-Prerequisite-of
550	2192	Compare
1332	447	Hyponym-Of
504	1416	Used-for
1378	2193	Used-for
57	2194	Used-for
98	2195	Is-a-Prerequisite-of
21	2196	Compare
42	2197	Evaluate-for
508	198	Is-a-Prerequisite-of
2198	916	Part-of
2199	2200	Conjunction
443	2201	Used-for
671	94	Used-for
2202	2203	Part-of
99	2204	Used-for
1175	21	Used-for
1612	1150	Is-a-Prerequisite-of
485	1535	Is-a-Prerequisite-of
236	2205	Used-for
514	2206	Used-for
323	37	Used-for
609	2207	Used-for
2208	1347	Used-for
990	989	Used-for
28	2209	Used-for
2210	1070	Part-of
332	248	Part-of
2211	891	Used-for
1282	2212	Part-of
838	2213	Compare
140	357	Is-a-Prerequisite-of
558	1215	Used-for
49	74	Used-for
2214	1577	Used-for
1422	2215	Part-of
1074	292	Part-of
1381	553	Evaluate-for
2216	254	Part-of
353	89	Hyponym-Of
1725	2217	Compare
636	2218	Used-for
2219	2165	Part-of
639	1719	Used-for
2220	480	Part-of
1199	2143	Used-for
421	2221	Evaluate-for
671	2222	Used-for
1789	2223	Compare
309	101	Part-of
2224	331	Evaluate-for
1057	1650	Is-a-Prerequisite-of
387	386	Compare
707	600	Is-a-Prerequisite-of
1177	1616	Is-a-Prerequisite-of
700	1074	Is-a-Prerequisite-of
176	2225	Used-for
504	2226	Compare
636	1378	Used-for
638	2227	Evaluate-for
644	2228	Is-a-Prerequisite-of
1515	1347	Hyponym-Of
309	2229	Evaluate-for
171	52	Used-for
2230	2231	Conjunction
72	2232	Part-of
2233	142	Hyponym-Of
27	163	Used-for
2234	1857	Used-for
867	255	Hyponym-Of
377	2235	Evaluate-for
2236	233	Compare
36	1285	Used-for
1725	2237	Evaluate-for
2238	53	Hyponym-Of
280	699	Part-of
51	891	Part-of
95	997	Used-for
49	2239	Hyponym-Of
571	899	Compare
2240	2241	Part-of
497	384	Part-of
611	386	Part-of
1142	2242	Used-for
377	2243	Evaluate-for
1066	901	Is-a-Prerequisite-of
1116	2244	Used-for
935	443	Conjunction
1721	332	Hyponym-Of
98	2245	Used-for
936	2246	Evaluate-for
42	325	Part-of
1490	625	Used-for
115	2247	Used-for
929	2248	Hyponym-Of
736	1317	Is-a-Prerequisite-of
59	614	Is-a-Prerequisite-of
685	430	Used-for
238	744	Part-of
473	527	Is-a-Prerequisite-of
527	2249	Evaluate-for
1838	156	Part-of
925	1566	Part-of
1160	2250	Evaluate-for
1122	19	Is-a-Prerequisite-of
224	258	Is-a-Prerequisite-of
831	1021	Is-a-Prerequisite-of
561	529	Used-for
1494	140	Used-for
2251	101	Part-of
1430	119	Hyponym-Of
651	245	Part-of
648	2252	Used-for
781	2253	Used-for
261	163	Used-for
248	2254	Part-of
659	2255	Is-a-Prerequisite-of
2145	1857	Used-for
1789	208	Is-a-Prerequisite-of
631	129	Used-for
2256	347	Used-for
707	153	Compare
306	1962	Used-for
1413	193	Hyponym-Of
550	2257	Used-for
668	62	Used-for
2258	645	Used-for
1230	12	Used-for
1272	77	Used-for
570	2259	Part-of
358	138	Is-a-Prerequisite-of
78	2209	Evaluate-for
1535	2260	Compare
160	386	Compare
1398	2261	Used-for
562	2262	Used-for
2263	685	Part-of
572	1199	Hyponym-Of
204	2264	Used-for
95	2265	Conjunction
975	1442	Part-of
92	259	Used-for
510	2204	Used-for
44	2266	Part-of
57	269	Used-for
2267	245	Used-for
712	997	Part-of
2268	1758	Part-of
2269	446	Part-of
321	1605	Hyponym-Of
421	2270	Used-for
481	1971	Used-for
2271	1531	Used-for
651	2272	Part-of
1877	2273	Used-for
638	54	Hyponym-Of
207	808	Is-a-Prerequisite-of
1229	2274	Part-of
710	2275	Used-for
2276	2277	Part-of
386	2278	Evaluate-for
1116	2279	Used-for
487	2280	Used-for
358	668	Is-a-Prerequisite-of
1094	2281	Used-for
63	1605	Used-for
133	2282	Used-for
884	1893	Is-a-Prerequisite-of
392	95	Compare
2283	202	Part-of
943	888	Hyponym-Of
952	715	Part-of
1272	2284	Evaluate-for
1137	159	Used-for
1317	2285	Is-a-Prerequisite-of
54	374	Hyponym-Of
2031	761	Used-for
1003	448	Part-of
171	1545	Used-for
53	2286	Compare
562	2287	Evaluate-for
2009	50	Used-for
892	571	Compare
2288	527	Evaluate-for
479	259	Part-of
707	2289	Compare
558	1523	Used-for
144	2290	Compare
59	1575	Is-a-Prerequisite-of
52	434	Used-for
95	2291	Evaluate-for
42	2292	Evaluate-for
2161	2293	Part-of
510	465	Part-of
59	269	Is-a-Prerequisite-of
959	682	Hyponym-Of
2005	1037	Is-a-Prerequisite-of
1535	807	Is-a-Prerequisite-of
2294	177	Hyponym-Of
625	593	Evaluate-for
224	2295	Is-a-Prerequisite-of
2296	129	Part-of
263	2297	Evaluate-for
2298	2	Used-for
2299	412	Evaluate-for
776	1309	Part-of
352	2300	Used-for
916	2301	Compare
655	2302	Used-for
859	254	Part-of
950	1426	Is-a-Prerequisite-of
1925	2303	Evaluate-for
95	2304	Compare
2305	347	Used-for
311	43	Part-of
95	305	Used-for
301	2306	Part-of
140	2307	Used-for
2258	645	Evaluate-for
2308	43	Part-of
144	245	Evaluate-for
336	922	Is-a-Prerequisite-of
1378	2309	Used-for
255	283	Is-a-Prerequisite-of
631	2310	Evaluate-for
1074	1199	Is-a-Prerequisite-of
273	2311	Used-for
52	280	Compare
370	2312	Used-for
28	2313	Part-of
2314	576	Used-for
12	2315	Used-for
2316	202	Used-for
1317	1272	Compare
358	188	Is-a-Prerequisite-of
1094	2317	Evaluate-for
434	2318	Hyponym-Of
251	2319	Used-for
174	1531	Used-for
141	1074	Is-a-Prerequisite-of
1226	485	Used-for
532	245	Used-for
245	74	Used-for
2320	1272	Part-of
497	1241	Is-a-Prerequisite-of
178	2100	Part-of
2321	77	Evaluate-for
1133	2322	Used-for
95	2323	Used-for
2324	2325	Used-for
30	50	Compare
2326	1142	Compare
178	899	Used-for
2077	443	Hyponym-Of
2327	795	Used-for
263	2328	Used-for
94	2067	Used-for
267	2329	Evaluate-for
421	98	Used-for
15	2196	Compare
1618	733	Hyponym-Of
2330	2331	Is-a-Prerequisite-of
128	1718	Used-for
70	690	Is-a-Prerequisite-of
2332	2333	Used-for
1170	392	Evaluate-for
2334	741	Used-for
292	2335	Part-of
754	2336	Compare
767	70	Is-a-Prerequisite-of
2337	741	Part-of
115	1994	Used-for
248	15	Part-of
868	1610	Evaluate-for
59	1466	Is-a-Prerequisite-of
1643	312	Used-for
2338	1145	Hyponym-Of
205	204	Is-a-Prerequisite-of
2339	443	Part-of
100	2340	Hyponym-Of
255	2341	Evaluate-for
936	2342	Used-for
21	2343	Part-of
1604	1575	Is-a-Prerequisite-of
15	2344	Hyponym-Of
608	43	Used-for
609	2345	Used-for
929	631	Hyponym-Of
358	905	Is-a-Prerequisite-of
43	2346	Used-for
92	2177	Evaluate-for
487	89	Used-for
1112	550	Used-for
2347	159	Hyponym-Of
176	435	Is-a-Prerequisite-of
1541	875	Used-for
2348	623	Hyponym-Of
2349	2350	Used-for
140	2351	Part-of
59	99	Is-a-Prerequisite-of
2352	891	Used-for
60	905	Is-a-Prerequisite-of
884	2353	Used-for
449	2354	Evaluate-for
2355	901	Used-for
2356	40	Evaluate-for
1882	347	Hyponym-Of
1429	1272	Hyponym-Of
2051	2357	Evaluate-for
54	1335	Used-for
36	782	Used-for
27	613	Used-for
207	822	Is-a-Prerequisite-of
306	1611	Used-for
353	74	Is-a-Prerequisite-of
2358	2359	Part-of
2360	2361	Compare
946	77	Used-for
1294	2362	Part-of
865	2363	Used-for
338	245	Part-of
550	363	Hyponym-Of
100	2364	Part-of
937	2365	Used-for
19	2366	Used-for
1769	153	Compare
2367	659	Part-of
443	852	Used-for
2368	305	Part-of
1230	2369	Evaluate-for
480	2370	Compare
443	440	Hyponym-Of
54	128	Hyponym-Of
174	2371	Compare
2372	204	Used-for
963	2373	Used-for
736	2374	Is-a-Prerequisite-of
685	92	Part-of
645	958	Used-for
926	125	Used-for
1695	353	Hyponym-Of
907	377	Evaluate-for
1557	302	Is-a-Prerequisite-of
2375	211	Used-for
671	2376	Used-for
1360	1789	Is-a-Prerequisite-of
935	98	Conjunction
59	140	Is-a-Prerequisite-of
57	56	Used-for
1193	137	Used-for
94	1265	Used-for
332	447	Used-for
614	1225	Is-a-Prerequisite-of
412	52	Used-for
1320	2377	Compare
651	1273	Used-for
1209	1202	Is-a-Prerequisite-of
1120	1440	Is-a-Prerequisite-of
2378	2148	Used-for
970	304	Compare
2379	434	Used-for
2380	120	Part-of
348	9	Is-a-Prerequisite-of
171	958	Used-for
2036	89	Used-for
401	62	Used-for
1032	2381	Evaluate-for
1378	2382	Used-for
313	2383	Evaluate-for
101	443	Is-a-Prerequisite-of
925	2384	Hyponym-Of
2051	443	Hyponym-Of
2385	907	Part-of
2335	8	Used-for
973	2386	Used-for
443	414	Part-of
2387	550	Used-for
23	74	Compare
1378	2388	Used-for
2389	464	Used-for
1255	2390	Used-for
178	1268	Used-for
469	2391	Used-for
10	2161	Is-a-Prerequisite-of
202	2392	Part-of
101	2390	Part-of
294	98	Used-for
2393	92	Hyponym-Of
134	2279	Used-for
576	532	Evaluate-for
443	781	Used-for
2394	825	Part-of
907	2395	Compare
2396	744	Part-of
1168	685	Used-for
916	2397	Hyponym-Of
396	2398	Used-for
2399	1451	Part-of
494	165	Is-a-Prerequisite-of
2400	2401	Part-of
2402	2403	Part-of
2043	16	Used-for
508	11	Is-a-Prerequisite-of
2404	1531	Used-for
2405	1694	Conjunction
585	1611	Part-of
406	74	Part-of
203	585	Hyponym-Of
2406	867	Used-for
224	481	Is-a-Prerequisite-of
132	2407	Part-of
2005	235	Compare
44	2408	Evaluate-for
729	174	Used-for
1758	281	Part-of
1237	2409	Evaluate-for
5	1514	Evaluate-for
369	2410	Evaluate-for
294	642	Used-for
1412	899	Evaluate-for
550	549	Compare
673	98	Used-for
59	1450	Is-a-Prerequisite-of
358	310	Is-a-Prerequisite-of
150	1535	Is-a-Prerequisite-of
664	2411	Used-for
2412	479	Hyponym-Of
178	56	Used-for
162	2413	Used-for
807	1364	Is-a-Prerequisite-of
479	2414	Used-for
115	2415	Used-for
755	2416	Used-for
162	625	Evaluate-for
70	2417	Part-of
68	2418	Used-for
2419	2420	Used-for
1887	222	Used-for
361	198	Is-a-Prerequisite-of
683	1199	Is-a-Prerequisite-of
175	1074	Is-a-Prerequisite-of
2421	443	Hyponym-Of
2422	1450	Is-a-Prerequisite-of
182	1758	Conjunction
184	449	Used-for
1464	517	Evaluate-for
2423	2148	Part-of
2424	2425	Used-for
2426	2427	Used-for
944	2428	Used-for
896	1978	Used-for
2429	98	Part-of
154	2430	Used-for
336	519	Is-a-Prerequisite-of
2431	935	Used-for
101	172	Evaluate-for
421	2432	Used-for
61	1037	Is-a-Prerequisite-of
1789	2433	Evaluate-for
2277	517	Used-for
140	2434	Used-for
609	2435	Is-a-Prerequisite-of
2436	2437	Used-for
865	2438	Used-for
2439	1870	Used-for
330	733	Hyponym-Of
570	1541	Part-of
600	2440	Evaluate-for
11	52	Used-for
1535	1068	Compare
49	267	Evaluate-for
1371	2441	Compare
494	2060	Is-a-Prerequisite-of
2442	1531	Used-for
2443	52	Used-for
2444	163	Part-of
57	791	Used-for
2432	721	Part-of
2098	2445	Used-for
2446	1721	Part-of
2447	125	Part-of
2152	2153	Used-for
901	810	Hyponym-Of
572	809	Part-of
65	305	Used-for
2448	1870	Used-for
2449	810	Hyponym-Of
95	2304	Conjunction
160	2450	Used-for
1260	52	Part-of
831	1084	Is-a-Prerequisite-of
347	2451	Used-for
74	40	Used-for
2230	2452	Used-for
1650	125	Used-for
236	2453	Evaluate-for
291	2454	Used-for
7	186	Used-for
1454	44	Compare
97	280	Used-for
562	39	Evaluate-for
53	374	Part-of
659	1725	Is-a-Prerequisite-of
1026	995	Is-a-Prerequisite-of
736	469	Is-a-Prerequisite-of
556	510	Evaluate-for
203	2332	Part-of
2455	112	Evaluate-for
2052	706	Part-of
128	1285	Hyponym-Of
158	188	Evaluate-for
522	801	Evaluate-for
418	2456	Part-of
196	807	Is-a-Prerequisite-of
1262	236	Used-for
197	115	Compare
78	1429	Used-for
207	543	Is-a-Prerequisite-of
916	2457	Used-for
451	2458	Part-of
868	869	Compare
814	2459	Compare
1721	2460	Evaluate-for
300	930	Is-a-Prerequisite-of
1085	186	Hyponym-Of
144	162	Evaluate-for
302	688	Is-a-Prerequisite-of
1240	2461	Used-for
95	1857	Used-for
1601	443	Part-of
2462	443	Hyponym-Of
860	2463	Used-for
238	2464	Part-of
639	638	Compare
777	2465	Compare
338	2466	Used-for
2467	1016	Used-for
1725	2468	Compare
843	2469	Evaluate-for
162	2031	Evaluate-for
49	588	Evaluate-for
465	305	Part-of
911	399	Used-for
176	1362	Is-a-Prerequisite-of
2089	2470	Compare
707	1962	Used-for
2471	2472	Is-a-Prerequisite-of
386	1126	Part-of
600	158	Used-for
651	115	Part-of
1500	809	Used-for
358	993	Is-a-Prerequisite-of
1740	2473	Part-of
120	1010	Evaluate-for
1398	163	Part-of
520	1772	Compare
1694	2474	Compare
133	1859	Part-of
929	471	Part-of
16	2475	Used-for
715	163	Used-for
188	2476	Used-for
941	613	Is-a-Prerequisite-of
839	2477	Evaluate-for
94	2478	Conjunction
2479	81	Part-of
873	463	Is-a-Prerequisite-of
2480	21	Part-of
2481	244	Hyponym-Of
227	2482	Used-for
1837	438	Hyponym-Of
2483	353	Hyponym-Of
2484	41	Used-for
2485	171	Part-of
261	1422	Part-of
886	1021	Is-a-Prerequisite-of
2486	1912	Part-of
491	2487	Compare
425	1317	Is-a-Prerequisite-of
529	2488	Evaluate-for
100	600	Is-a-Prerequisite-of
2489	1857	Used-for
2490	1027	Part-of
941	2491	Evaluate-for
178	2492	Compare
2155	627	Evaluate-for
292	2493	Used-for
1489	277	Used-for
371	614	Is-a-Prerequisite-of
97	70	Used-for
85	197	Part-of
892	95	Compare
176	347	Is-a-Prerequisite-of
2494	1199	Part-of
2495	815	Used-for
2496	351	Used-for
150	600	Is-a-Prerequisite-of
763	2497	Used-for
2126	2472	Evaluate-for
115	2312	Used-for
1564	85	Used-for
267	1215	Used-for
521	1772	Part-of
2498	443	Part-of
671	2499	Used-for
421	526	Used-for
2500	414	Part-of
556	2501	Compare
2134	2006	Is-a-Prerequisite-of
479	765	Part-of
12	2502	Used-for
312	414	Part-of
2321	229	Part-of
1632	946	Compare
2503	952	Part-of
1877	351	Used-for
23	2504	Compare
115	2505	Evaluate-for
608	153	Hyponym-Of
659	346	Used-for
1502	292	Used-for
1255	2506	Compare
2014	396	Part-of
2507	1272	Part-of
2508	1317	Compare
550	347	Part-of
925	2509	Used-for
2510	744	Part-of
1485	1629	Evaluate-for
973	1312	Used-for
720	2511	Compare
374	821	Compare
717	645	Used-for
2148	238	Evaluate-for
309	172	Used-for
154	2512	Compare
2368	1857	Part-of
868	1286	Is-a-Prerequisite-of
132	292	Used-for
2513	77	Evaluate-for
1230	853	Evaluate-for
2514	550	Used-for
2515	269	Used-for
1398	2516	Used-for
1207	2517	Evaluate-for
643	732	Is-a-Prerequisite-of
2518	443	Used-for
710	2519	Used-for
491	2520	Compare
39	555	Part-of
685	94	Used-for
1522	517	Part-of
47	1658	Used-for
85	2521	Used-for
2003	600	Part-of
572	1207	Used-for
138	1503	Is-a-Prerequisite-of
53	128	Part-of
695	384	Used-for
688	2522	Compare
685	1209	Used-for
609	245	Compare
202	1870	Used-for
2523	485	Evaluate-for
412	443	Used-for
1367	2251	Conjunction
576	153	Evaluate-for
1648	659	Part-of
950	74	Is-a-Prerequisite-of
1477	1611	Part-of
715	163	Evaluate-for
1345	2524	Part-of
227	2525	Used-for
16	74	Part-of
907	2526	Compare
98	2527	Is-a-Prerequisite-of
245	2528	Used-for
1175	2	Used-for
2175	328	Compare
629	630	Is-a-Prerequisite-of
2049	2529	Used-for
40	2530	Part-of
57	2531	Used-for
2532	98	Evaluate-for
207	1371	Is-a-Prerequisite-of
1707	162	Evaluate-for
93	2533	Evaluate-for
1466	60	Is-a-Prerequisite-of
1931	1067	Used-for
1312	21	Part-of
2534	1041	Is-a-Prerequisite-of
679	2535	Used-for
378	2536	Is-a-Prerequisite-of
831	736	Is-a-Prerequisite-of
884	2537	Compare
736	2538	Is-a-Prerequisite-of
369	2539	Conjunction
451	477	Part-of
1066	884	Part-of
238	2540	Used-for
361	2541	Part-of
95	2542	Used-for
1551	451	Part-of
21	55	Used-for
306	1659	Used-for
2543	2544	Part-of
831	165	Is-a-Prerequisite-of
1247	374	Is-a-Prerequisite-of
446	2397	Hyponym-Of
2545	219	Evaluate-for
1840	371	Hyponym-Of
201	768	Compare
381	2546	Part-of
884	56	Evaluate-for
901	516	Used-for
265	2547	Is-a-Prerequisite-of
727	2548	Evaluate-for
2549	185	Hyponym-Of
1767	280	Evaluate-for
1111	129	Hyponym-Of
194	2550	Used-for
132	2551	Hyponym-Of
451	1049	Evaluate-for
291	897	Part-of
241	2552	Compare
325	2553	Evaluate-for
640	2554	Part-of
2555	56	Used-for
959	1199	Used-for
352	222	Part-of
52	1258	Is-a-Prerequisite-of
1473	56	Used-for
216	112	Used-for
178	625	Used-for
2556	7	Part-of
839	2557	Used-for
59	1887	Is-a-Prerequisite-of
1126	56	Used-for
49	2558	Used-for
2148	2559	Used-for
2560	343	Hyponym-Of
1592	447	Part-of
386	97	Used-for
498	2561	Used-for
219	2562	Part-of
639	829	Part-of
1160	592	Hyponym-Of
2563	181	Part-of
2564	146	Used-for
292	1199	Is-a-Prerequisite-of
532	1272	Used-for
283	27	Evaluate-for
128	1426	Part-of
1718	2565	Is-a-Prerequisite-of
248	2566	Part-of
2567	543	Used-for
1564	1089	Hyponym-Of
95	2568	Used-for
2569	626	Evaluate-for
448	405	Evaluate-for
2570	801	Used-for
310	2011	Is-a-Prerequisite-of
349	935	Part-of
1247	507	Part-of
219	1412	Evaluate-for
644	2571	Part-of
1306	2572	Part-of
2573	231	Part-of
838	1669	Used-for
2574	46	Evaluate-for
1450	1179	Is-a-Prerequisite-of
105	43	Used-for
2042	491	Used-for
306	2575	Used-for
868	1718	Compare
222	2576	Part-of
950	443	Is-a-Prerequisite-of
150	700	Is-a-Prerequisite-of
1241	693	Part-of
86	123	Compare
100	2577	Used-for
245	990	Hyponym-Of
2578	990	Hyponym-Of
2579	325	Used-for
392	706	Used-for
2580	115	Used-for
2581	2453	Evaluate-for
233	2582	Used-for
737	2583	Used-for
1929	1199	Hyponym-Of
459	2306	Used-for
562	645	Used-for
944	2584	Evaluate-for
2585	2586	Evaluate-for
2587	384	Evaluate-for
2588	2589	Evaluate-for
208	2590	Used-for
140	2591	Used-for
831	2453	Is-a-Prerequisite-of
170	2592	Used-for
1142	54	Used-for
57	1235	Part-of
362	535	Used-for
2593	2586	Evaluate-for
941	2594	Used-for
2595	1857	Used-for
471	929	Compare
374	1426	Hyponym-Of
389	1347	Evaluate-for
390	2596	Used-for
133	2597	Used-for
737	2598	Used-for
2599	297	Used-for
109	316	Used-for
59	354	Is-a-Prerequisite-of
1250	386	Evaluate-for
545	2600	Hyponym-Of
2601	74	Is-a-Prerequisite-of
2602	46	Part-of
365	2603	Compare
939	2604	Part-of
1304	2605	Conjunction
140	2606	Used-for
586	2607	Used-for
216	112	Evaluate-for
2608	27	Used-for
16	2609	Used-for
1013	1791	Part-of
133	202	Used-for
1377	576	Used-for
111	2073	Used-for
1773	897	Part-of
375	2610	Used-for
270	2611	Used-for
1740	2612	Used-for
570	98	Used-for
644	1951	Used-for
196	1364	Is-a-Prerequisite-of
140	1494	Compare
2567	543	Evaluate-for
43	98	Used-for
381	204	Is-a-Prerequisite-of
2613	129	Used-for
100	320	Used-for
2614	2615	Used-for
572	412	Evaluate-for
896	2616	Evaluate-for
2617	1199	Hyponym-Of
2618	494	Conjunction
640	683	Used-for
627	2619	Evaluate-for
177	2620	Used-for
2273	353	Hyponym-Of
196	509	Is-a-Prerequisite-of
36	616	Used-for
601	1000	Evaluate-for
307	89	Part-of
1618	52	Used-for
122	55	Used-for
939	2502	Used-for
572	690	Is-a-Prerequisite-of
38	2621	Conjunction
1247	128	Is-a-Prerequisite-of
2622	744	Part-of
473	198	Is-a-Prerequisite-of
941	2623	Evaluate-for
2624	68	Used-for
2625	134	Used-for
101	2626	Used-for
532	1117	Used-for
2627	1912	Hyponym-Of
2628	2403	Hyponym-Of
737	292	Used-for
2629	11	Conjunction
925	2630	Used-for
892	49	Used-for
2631	2632	Part-of
170	2633	Part-of
1551	2634	Used-for
2089	1203	Used-for
2635	2636	Hyponym-Of
2024	2038	Evaluate-for
28	70	Used-for
238	2637	Part-of
2638	1870	Used-for
1142	2639	Used-for
2005	2640	Part-of
42	2641	Used-for
57	373	Used-for
1218	1870	Used-for
1357	1199	Part-of
48	2642	Is-a-Prerequisite-of
186	60	Is-a-Prerequisite-of
762	384	Hyponym-Of
194	480	Is-a-Prerequisite-of
2643	254	Part-of
471	2644	Used-for
795	2645	Used-for
323	2646	Evaluate-for
183	95	Is-a-Prerequisite-of
561	186	Used-for
109	30	Used-for
294	2647	Used-for
2648	733	Hyponym-Of
70	419	Is-a-Prerequisite-of
926	2649	Used-for
202	801	Used-for
119	987	Used-for
291	58	Used-for
762	884	Used-for
270	2650	Part-of
52	2651	Used-for
340	543	Is-a-Prerequisite-of
81	119	Hyponym-Of
1740	2652	Is-a-Prerequisite-of
313	2653	Is-a-Prerequisite-of
572	485	Used-for
1278	56	Evaluate-for
946	1485	Used-for
132	259	Used-for
636	2654	Evaluate-for
378	77	Evaluate-for
267	92	Part-of
59	287	Is-a-Prerequisite-of
688	1525	Compare
1454	936	Compare
543	2655	Used-for
2656	532	Part-of
2657	177	Part-of
163	2241	Used-for
2658	685	Hyponym-Of
1557	2659	Compare
922	2660	Used-for
2661	809	Part-of
1294	2662	Hyponym-Of
2663	2664	Compare
689	70	Used-for
1494	357	Part-of
374	1247	Hyponym-Of
1597	2665	Is-a-Prerequisite-of
1917	245	Used-for
2666	181	Hyponym-Of
2667	449	Is-a-Prerequisite-of
975	575	Used-for
2668	935	Used-for
668	2669	Used-for
1272	626	Part-of
2670	307	Evaluate-for
267	2671	Used-for
1298	702	Part-of
100	434	Compare
2672	115	Used-for
550	776	Evaluate-for
98	27	Used-for
632	2673	Compare
261	809	Used-for
939	2674	Compare
238	1349	Part-of
344	52	Used-for
568	2187	Evaluate-for
1501	2675	Used-for
443	2676	Part-of
98	405	Used-for
576	7	Evaluate-for
2677	238	Part-of
558	2678	Part-of
211	2679	Used-for
508	1364	Is-a-Prerequisite-of
570	1102	Used-for
94	750	Used-for
352	1159	Compare
1882	347	Part-of
51	443	Part-of
576	2680	Used-for
975	2681	Used-for
2682	92	Part-of
1417	1272	Part-of
418	2453	Is-a-Prerequisite-of
1052	212	Used-for
767	1236	Compare
390	350	Part-of
449	2683	Evaluate-for
447	269	Part-of
1942	56	Part-of
792	2684	Evaluate-for
401	708	Is-a-Prerequisite-of
177	2685	Compare
2686	561	Hyponym-Of
27	316	Part-of
474	2453	Used-for
70	1500	Part-of
2687	588	Evaluate-for
59	52	Is-a-Prerequisite-of
2688	233	Used-for
86	1412	Part-of
227	14	Evaluate-for
1258	85	Part-of
2587	550	Part-of
2689	2690	Part-of
207	1366	Is-a-Prerequisite-of
2157	159	Hyponym-Of
2691	626	Evaluate-for
568	2187	Used-for
2692	94	Used-for
758	2584	Used-for
292	2693	Used-for
1569	1918	Compare
49	319	Used-for
70	1278	Evaluate-for
27	614	Part-of
2422	52	Is-a-Prerequisite-of
2694	1145	Hyponym-Of
686	431	Used-for
265	123	Compare
1378	2695	Used-for
1271	74	Is-a-Prerequisite-of
550	27	Compare
2696	761	Part-of
133	2697	Used-for
627	2698	Evaluate-for
144	2699	Compare
267	2700	Evaluate-for
875	1852	Part-of
931	946	Evaluate-for
2701	1242	Used-for
196	1832	Is-a-Prerequisite-of
1202	2702	Used-for
332	899	Used-for
344	953	Used-for
759	1085	Used-for
283	2703	Evaluate-for
2147	2704	Compare
207	2705	Is-a-Prerequisite-of
2706	2707	Used-for
2708	351	Is-a-Prerequisite-of
508	1271	Is-a-Prerequisite-of
358	2106	Is-a-Prerequisite-of
263	441	Is-a-Prerequisite-of
543	2709	Used-for
335	1144	Used-for
2710	438	Hyponym-Of
443	102	Part-of
790	443	Part-of
1362	89	Is-a-Prerequisite-of
844	66	Part-of
141	1320	Is-a-Prerequisite-of
